movie_id,title,release_date,genres
334524,Gold,2016-02-03,"['Adventure', 'Drama', 'Thriller']"
168098,Cell,2016-07-06,"['Horror', 'Science Fiction', 'Thriller']"
372058,Your Name.,2016-08-26,"['Animation', 'Romance', 'Drama']"
188927,Star Trek Beyond,2016-07-07,"['Action', 'Adventure', 'Science Fiction']"
335797,Sing,2016-11-23,"['Animation', 'Comedy', 'Family', 'Music']"
370464,The Masked Saint,2016-01-08,"['Crime', 'Action']"
341006,The Belko Experiment,2016-03-17,"['Horror', 'Thriller']"
297761,Suicide Squad,2016-08-03,"['Action', 'Adventure', 'Fantasy']"
209112,Batman v Superman: Dawn of Justice,2016-03-23,"['Action', 'Adventure', 'Fantasy']"
140300,Kung Fu Panda 3,2016-01-23,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']"
274870,Passengers,2016-12-21,"['Drama', 'Romance', 'Science Fiction']"
396535,Train to Busan,2016-07-20,"['Horror', 'Thriller', 'Action', 'Adventure']"
259316,Fantastic Beasts and Where to Find Them,2016-11-16,"['Fantasy', 'Adventure']"
376866,Jackie,2016-12-02,['Drama']
333484,The Magnificent Seven,2016-09-14,"['Adventure', 'Action', 'Western']"
348893,Boyka: Undisputed IV,2016-08-01,"['Action', 'Drama']"
333371,10 Cloverfield Lane,2016-03-10,"['Thriller', 'Science Fiction', 'Drama', 'Horror']"
334541,Manchester by the Sea,2016-11-18,['Drama']
338766,Hell or High Water,2016-08-11,"['Western', 'Crime', 'Drama']"
283366,Miss Peregrine's Home for Peculiar Children,2016-09-27,"['Fantasy', 'Adventure']"
223702,Sausage Party,2016-07-11,"['Adventure', 'Animation', 'Comedy', 'Fantasy']"
343611,Jack Reacher: Never Go Back,2016-10-19,"['Action', 'Thriller']"
278927,The Jungle Book,2016-04-07,"['Family', 'Adventure', 'Drama', 'Fantasy', 'Animation']"
346672,Underworld: Blood Wars,2016-11-24,"['Fantasy', 'Action', 'Thriller', 'Horror']"
258489,The Legend of Tarzan,2016-06-29,"['Fantasy', 'Action', 'Adventure']"
278154,Ice Age: Collision Course,2016-06-23,"['Adventure', 'Animation', 'Family', 'Comedy']"
381284,Hidden Figures,2016-12-10,"['Drama', 'History']"
378064,A Silent Voice: The Movie,2016-09-17,"['Animation', 'Drama']"
68735,Warcraft,2016-05-25,"['Action', 'Adventure', 'Fantasy']"
333663,War on Everyone,2016-10-07,"['Action', 'Comedy', 'Mystery']"
241259,Alice Through the Looking Glass,2016-05-25,"['Adventure', 'Family', 'Fantasy']"
310307,The Founder,2016-11-24,"['Drama', 'History']"
324668,Jason Bourne,2016-07-27,"['Action', 'Thriller']"
311324,The Great Wall,2016-12-16,"['Action', 'Adventure', 'Fantasy']"
136799,Trolls,2016-10-13,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy', 'Music']"
290098,The Handmaiden,2016-06-01,"['Thriller', 'Drama', 'Romance']"
391757,Never Back Down: No Surrender,2016-06-05,"['Drama', 'Action']"
339405,Christine,2016-10-14,['Drama']
396263,GANTZ:O,2016-10-14,"['Science Fiction', 'Action', 'Animation']"
267860,London Has Fallen,2016-03-02,"['Action', 'Thriller']"
205584,Gods of Egypt,2016-02-25,"['Action', 'Adventure', 'Fantasy']"
313369,La La Land,2016-11-29,"['Comedy', 'Drama', 'Romance', 'Music']"
302946,The Accountant,2016-10-13,"['Crime', 'Thriller', 'Drama']"
339984,Miracles from Heaven,2016-03-17,"['Family', 'Drama']"
47933,Independence Day: Resurgence,2016-06-22,"['Action', 'Adventure', 'Science Fiction']"
330459,Rogue One: A Star Wars Story,2016-12-14,"['Action', 'Adventure', 'Science Fiction']"
316727,The Purge: Election Year,2016-06-29,"['Action', 'Horror', 'Thriller']"
375794,No Manches Frida,2016-09-02,['Comedy']
419446,"Tiger, Blood in the Mouth",2016-08-25,['Drama']
315011,Shin Godzilla,2016-07-29,"['Action', 'Science Fiction', 'Horror']"
980736,"Free, una mujer contra el estado",2016-12-05,"['Documentary', 'History']"
411188,The Amateur,2016-08-05,['Documentary']
290250,The Nice Guys,2016-05-15,"['Comedy', 'Crime', 'Action']"
278924,Mechanic: Resurrection,2016-08-25,"['Action', 'Crime', 'Thriller']"
335796,Ouija: Origin of Evil,2016-10-20,['Horror']
369557,Sing Street,2016-03-11,"['Romance', 'Drama', 'Music']"
310131,The Witch,2016-02-19,"['Horror', 'Mystery', 'Drama']"
339419,Loving,2016-11-04,"['Drama', 'Romance']"
300669,Don't Breathe,2016-06-08,"['Horror', 'Thriller']"
334533,Captain Fantastic,2016-07-08,"['Adventure', 'Drama']"
153518,The Angry Birds Movie,2016-05-11,"['Animation', 'Adventure', 'Comedy', 'Family']"
291805,Now You See Me 2,2016-06-02,"['Crime', 'Thriller', 'Action', 'Mystery']"
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-01,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']"
332567,The Shallows,2016-06-24,"['Horror', 'Drama', 'Thriller']"
393519,Raw,2016-11-11,"['Drama', 'Horror']"
397243,The Autopsy of Jane Doe,2016-12-21,"['Horror', 'Mystery']"
127380,Finding Dory,2016-06-16,"['Adventure', 'Animation', 'Comedy', 'Family']"
300671,13 Hours: The Secret Soldiers of Benghazi,2016-01-14,"['War', 'Action', 'History', 'Drama']"
302699,Central Intelligence,2016-06-16,"['Action', 'Comedy', 'Crime', 'Mystery']"
290595,The Huntsman: Winter's War,2016-04-06,"['Action', 'Adventure', 'Drama']"
418827,Sister's Younger Husband,2016-10-11,"['Comedy', 'Drama', 'Romance']"
313297,Kubo and the Two Strings,2016-08-18,"['Animation', 'Adventure', 'Family']"
408381,Monolith,2016-05-12,"['Thriller', 'Drama']"
382190,Pokémon the Movie: Volcanion and the Mechanical Marvel,2016-07-16,"['Family', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']"
413337,Girl in the Box,2016-09-10,['Drama']
340666,Nocturnal Animals,2016-11-04,"['Drama', 'Thriller']"
293670,The Wailing,2016-05-12,"['Horror', 'Mystery']"
407375,Sniper: Ghost Shooter,2016-08-02,"['Action', 'Drama', 'War']"
326423,Barbershop: The Next Cut,2016-04-15,"['Comedy', 'Drama']"
325133,Neighbors 2: Sorority Rising,2016-05-04,['Comedy']
267935,The BFG,2016-06-01,"['Adventure', 'Family', 'Fantasy']"
332210,Storks,2016-09-22,"['Adventure', 'Animation', 'Comedy', 'Family']"
405817,Young Mother: The Original,2016-06-23,"['Drama', 'Romance']"
409502,I'm Not Ashamed,2016-10-21,['Drama']
346685,The Girl on the Train,2016-10-05,"['Thriller', 'Mystery', 'Drama', 'Crime']"
297762,Wonder Woman,2017-05-30,"['Action', 'Adventure', 'Fantasy']"
263115,Logan,2017-02-28,"['Action', 'Drama', 'Science Fiction']"
284053,Thor: Ragnarok,2017-10-02,"['Action', 'Adventure', 'Science Fiction']"
126889,Alien: Covenant,2017-05-09,"['Science Fiction', 'Horror', 'Mystery']"
339846,Baywatch,2017-05-25,"['Comedy', 'Action', 'Crime']"
339403,Baby Driver,2017-06-28,"['Action', 'Crime']"
400928,Gifted,2017-04-07,"['Drama', 'Comedy']"
381288,Split,2017-01-19,"['Horror', 'Thriller']"
141052,Justice League,2017-11-15,"['Action', 'Adventure', 'Science Fiction']"
315635,Spider-Man: Homecoming,2017-07-05,"['Action', 'Adventure', 'Science Fiction', 'Drama']"
281338,War for the Planet of the Apes,2017-07-11,"['Drama', 'Science Fiction', 'War']"
399170,Logan Lucky,2017-08-17,"['Comedy', 'Crime', 'Action', 'Drama']"
419430,Get Out,2017-02-24,"['Mystery', 'Thriller', 'Horror']"
354912,Coco,2017-10-27,"['Family', 'Animation', 'Music', 'Adventure']"
282035,The Mummy,2017-06-06,"['Fantasy', 'Thriller', 'Action', 'Adventure', 'Horror']"
391713,Lady Bird,2017-09-01,"['Drama', 'Comedy']"
346364,It,2017-09-06,['Horror']
400106,Bright,2017-12-22,"['Fantasy', 'Action', 'Thriller']"
335984,Blade Runner 2049,2017-10-04,"['Science Fiction', 'Drama']"
14564,Rings,2017-02-01,['Horror']
324852,Despicable Me 3,2017-06-15,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']"
407448,Detroit,2017-07-28,"['Crime', 'Drama', 'Thriller', 'History']"
301337,Downsizing,2017-12-22,"['Drama', 'Science Fiction']"
260514,Cars 3,2017-06-15,"['Family', 'Animation', 'Adventure', 'Comedy']"
395458,Suburbicon,2017-10-26,"['Thriller', 'Crime', 'Drama', 'Mystery']"
293167,Kong: Skull Island,2017-03-08,"['Action', 'Adventure', 'Fantasy']"
339404,The Layover,2017-09-01,"['Comedy', 'Romance']"
274855,Geostorm,2017-10-12,"['Action', 'Science Fiction', 'Thriller']"
339988,The Circle,2017-04-27,"['Drama', 'Thriller', 'Science Fiction']"
335988,Transformers: The Last Knight,2017-06-16,"['Action', 'Adventure', 'Science Fiction']"
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,"['Adventure', 'Action', 'Fantasy']"
341174,Fifty Shades Darker,2017-02-08,"['Drama', 'Romance']"
181808,Star Wars: The Last Jedi,2017-12-13,"['Adventure', 'Action', 'Science Fiction']"
324552,John Wick: Chapter 2,2017-02-08,"['Action', 'Thriller', 'Crime']"
395834,Wind River,2017-08-03,"['Crime', 'Drama', 'Mystery', 'Thriller']"
419479,The Babysitter,2017-10-13,"['Comedy', 'Horror']"
370663,Below Her Mouth,2017-02-10,"['Drama', 'Romance']"
343674,Gerald's Game,2017-09-29,"['Horror', 'Thriller']"
378236,The Emoji Movie,2017-07-23,"['Animation', 'Family', 'Comedy']"
343668,Kingsman: The Golden Circle,2017-09-20,"['Action', 'Adventure', 'Comedy']"
324849,The Lego Batman Movie,2017-02-08,"['Animation', 'Action', 'Comedy', 'Family']"
397567,Along with the Gods: The Two Worlds,2017-12-20,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller', 'Mystery']"
482600,Japanese Mom,2017-02-09,"['Romance', 'Drama']"
337339,The Fate of the Furious,2017-04-12,"['Action', 'Crime', 'Thriller']"
298250,Jigsaw,2017-10-25,"['Horror', 'Mystery', 'Thriller']"
283995,Guardians of the Galaxy Vol. 2,2017-04-19,"['Science Fiction', 'Adventure', 'Action']"
353491,The Dark Tower,2017-08-03,"['Fantasy', 'Action', 'Science Fiction']"
47971,xXx: Return of Xander Cage,2017-01-13,"['Action', 'Adventure', 'Crime']"
316029,The Greatest Showman,2017-12-20,['Drama']
396422,Annabelle: Creation,2017-08-03,['Horror']
321612,Beauty and the Beast,2017-03-16,"['Family', 'Fantasy', 'Romance']"
482706,Oligosaccharide The Movie,2017-06-15,['Drama']
485470,Nice Sister-In-Law 2,2017-10-08,['Romance']
401898,Thelma,2017-09-15,"['Drama', 'Mystery', 'Thriller']"
446354,The Post,2017-12-22,"['Drama', 'History']"
387426,Okja,2017-06-28,"['Adventure', 'Drama', 'Science Fiction']"
406997,Wonder,2017-11-13,"['Drama', 'Family']"
339964,Valerian and the City of a Thousand Planets,2017-07-20,"['Adventure', 'Science Fiction', 'Action']"
374720,Dunkirk,2017-07-19,"['War', 'Action', 'Drama']"
418078,It Comes at Night,2017-06-09,"['Drama', 'Horror', 'Mystery']"
473924,Reunion Goals: The Beginning,2017-02-02,"['Comedy', 'Romance']"
398818,Call Me by Your Name,2017-07-28,"['Romance', 'Drama']"
345938,The Shack,2017-03-03,"['Drama', 'Fantasy']"
396371,Molly's Game,2017-12-07,"['Drama', 'Crime']"
406990,What Happened to Monday,2017-08-18,"['Science Fiction', 'Thriller', 'Drama', 'Mystery', 'Action']"
395992,Life,2017-03-22,"['Horror', 'Science Fiction', 'Mystery', 'Thriller']"
305470,Power Rangers,2017-03-23,"['Action', 'Adventure', 'Science Fiction']"
393345,Cult of Chucky,2017-10-12,"['Horror', 'Thriller']"
452507,1922,2017-10-20,"['Horror', 'Crime', 'Drama']"
274857,King Arthur: Legend of the Sword,2017-05-10,"['Action', 'Drama', 'Fantasy']"
390043,The Hitman's Bodyguard,2017-08-16,"['Action', 'Comedy']"
399055,The Shape of Water,2017-12-01,"['Drama', 'Fantasy', 'Romance']"
532794,Sex Plate 17,2017-11-13,"['Comedy', 'Drama', 'Romance']"
353486,Jumanji: Welcome to the Jungle,2017-12-09,"['Adventure', 'Comedy', 'Fantasy']"
315837,Ghost in the Shell,2017-03-29,"['Science Fiction', 'Drama', 'Action']"
415842,American Assassin,2017-09-14,"['Action', 'Thriller']"
487047,A Witches' Ball,2017-05-06,"['Family', 'Fantasy', 'Science Fiction']"
411088,The Invisible Guest,2017-01-06,"['Drama', 'Mystery', 'Thriller']"
1070843,Il trovatore - Liceu,2017-07-20,['Music']
479753,Shockwave: Countdown to Disaster,2017-09-02,"['Action', 'Science Fiction', 'Adventure', 'Thriller']"
534171,Purpose of Reunion 2,2017-08-31,"['Drama', 'Romance']"
268531,Captain Underpants: The First Epic Movie,2017-06-01,"['Action', 'Animation', 'Comedy', 'Family']"
339692,Shot Caller,2017-07-13,"['Crime', 'Drama', 'Thriller']"
433808,The Ritual,2017-10-11,"['Horror', 'Thriller', 'Mystery']"
345922,Fist Fight,2017-02-16,['Comedy']
379149,The Foreigner,2017-09-28,"['Action', 'Thriller']"
399366,Marrowbone,2017-10-27,"['Thriller', 'Horror', 'Mystery']"
137116,Smurfs: The Lost Village,2017-03-23,"['Animation', 'Family', 'Adventure', 'Comedy']"
340837,A Cure for Wellness,2017-02-15,"['Horror', 'Mystery', 'Science Fiction']"
580183,Un Ballo in Maschera - Barcelona,2017-10-24,['Music']
464889,Sniper: Ultimate Kill,2017-10-03,['Action']
354287,War Machine,2017-05-26,"['Comedy', 'Drama', 'War']"
419680,Daddy's Home 2,2017-11-09,['Comedy']
417320,Descendants 2,2017-07-21,"['Family', 'Music', 'Fantasy', 'TV Movie', 'Adventure', 'Action', 'Romance']"
558144,Deadpool: No Good Deed,2017-03-03,"['Action', 'Comedy', 'Crime']"
474412,To Her,2017-02-28,"['Drama', 'Romance']"
395991,Only the Brave,2017-09-22,"['Drama', 'Action']"
392044,Murder on the Orient Express,2017-11-03,"['Mystery', 'Drama', 'Crime']"
364689,Ferdinand,2017-12-09,"['Animation', 'Family', 'Adventure', 'Comedy']"
290512,The Mountain Between Us,2017-10-05,"['Drama', 'Adventure', 'Romance']"
405774,Bird Box,2018-12-13,"['Horror', 'Thriller', 'Drama']"
490132,Green Book,2018-11-16,"['Drama', 'History']"
297802,Aquaman,2018-12-07,"['Action', 'Adventure', 'Fantasy']"
335983,Venom,2018-09-28,"['Science Fiction', 'Action']"
284054,Black Panther,2018-02-13,"['Action', 'Adventure', 'Science Fiction']"
424139,Halloween,2018-10-18,"['Horror', 'Thriller']"
299536,Avengers: Infinity War,2018-04-25,"['Adventure', 'Action', 'Science Fiction']"
383498,Deadpool 2,2018-05-10,"['Action', 'Comedy', 'Adventure']"
395990,Death Wish,2018-03-02,"['Action', 'Crime', 'Drama', 'Thriller']"
447332,A Quiet Place,2018-04-03,"['Horror', 'Drama', 'Science Fiction']"
439079,The Nun,2018-09-05,['Horror']
324857,Spider-Man: Into the Spider-Verse,2018-12-06,"['Animation', 'Action', 'Adventure', 'Science Fiction']"
480530,Creed II,2018-11-21,"['Drama', 'Action']"
402900,Ocean's Eight,2018-06-07,"['Crime', 'Comedy', 'Action']"
447200,Skyscraper,2018-07-11,"['Action', 'Thriller', 'Adventure']"
345887,The Equalizer 2,2018-07-19,"['Action', 'Thriller', 'Crime']"
337167,Fifty Shades Freed,2018-01-17,"['Drama', 'Romance']"
700979,Friend's Mothers,2018-07-05,['Romance']
426563,Holmes & Watson,2018-12-25,"['Mystery', 'Adventure', 'Comedy', 'Crime']"
500475,SuperFly,2018-06-13,"['Action', 'Crime']"
353081,Mission: Impossible - Fallout,2018-07-13,"['Action', 'Adventure']"
260513,Incredibles 2,2018-06-14,"['Action', 'Adventure', 'Animation', 'Family']"
424783,Bumblebee,2018-12-15,"['Action', 'Adventure', 'Science Fiction']"
336843,Maze Runner: The Death Cure,2018-01-10,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
485189,Sorry Angel,2018-05-09,"['Comedy', 'Drama', 'Romance']"
424694,Bohemian Rhapsody,2018-10-24,"['Music', 'Drama']"
401981,Red Sparrow,2018-02-28,"['Thriller', 'Mystery']"
404368,Ralph Breaks the Internet,2018-11-20,"['Family', 'Animation', 'Comedy', 'Adventure']"
351286,Jurassic World: Fallen Kingdom,2018-06-06,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
333339,Ready Player One,2018-03-28,"['Adventure', 'Action', 'Science Fiction']"
346910,The Predator,2018-09-05,"['Science Fiction', 'Action', 'Adventure']"
406563,Insidious: The Last Key,2018-01-03,"['Horror', 'Mystery', 'Thriller']"
424121,Apostle,2018-09-21,"['Horror', 'Mystery', 'Thriller', 'Drama']"
420634,Terrifier,2018-01-25,"['Horror', 'Thriller']"
268896,Pacific Rim: Uprising,2018-03-21,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']"
455207,Crazy Rich Asians,2018-08-15,"['Comedy', 'Romance']"
493922,Hereditary,2018-06-07,"['Horror', 'Mystery', 'Thriller']"
384521,The Cloverfield Paradox,2018-02-04,"['Horror', 'Science Fiction', 'Action']"
437557,Blockers,2018-03-14,['Comedy']
400155,Hotel Transylvania 3: Summer Vacation,2018-06-28,"['Animation', 'Comedy', 'Family', 'Fantasy']"
592742,Be My Master,2018-09-29,['Drama']
348350,Solo: A Star Wars Story,2018-05-15,"['Science Fiction', 'Adventure', 'Action']"
518068,Along with the Gods: The Last 49 Days,2018-08-01,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
442249,The First Purge,2018-07-04,"['Horror', 'Action', 'Thriller']"
338970,Tomb Raider,2018-03-05,"['Action', 'Adventure', 'Fantasy']"
345940,The Meg,2018-08-09,"['Action', 'Science Fiction', 'Horror']"
400535,Sicario: Day of the Soldado,2018-06-27,"['Action', 'Crime', 'Thriller']"
505262,My Hero Academia: Two Heroes,2018-08-03,"['Animation', 'Action', 'Adventure', 'Fantasy']"
566810,The Dark Kingdom,2018-11-26,"['Fantasy', 'Adventure', 'Science Fiction', 'Action']"
445651,The Darkest Minds,2018-07-25,"['Action', 'Adventure', 'Drama']"
427641,Rampage,2018-04-11,"['Action', 'Adventure', 'Science Fiction']"
406761,Hotel Artemis,2018-06-07,"['Thriller', 'Science Fiction', 'Action']"
449443,Den of Thieves,2018-01-18,"['Action', 'Crime', 'Thriller']"
1070859,Romeo et Juliette - Liceu,2018-02-27,['Music']
551608,Haunting on Fraternity Row,2018-11-02,"['Horror', 'Mystery', 'Thriller']"
338952,Fantastic Beasts: The Crimes of Grindelwald,2018-11-14,"['Fantasy', 'Adventure']"
505292,Youthful Older Sister,2018-03-15,['Romance']
528656,Genghis Khan,2018-04-28,"['Fantasy', 'Action', 'Adventure']"
401371,Mute,2018-02-23,"['Science Fiction', 'Mystery', 'Thriller']"
371608,The Strangers: Prey at Night,2018-03-07,"['Horror', 'Thriller']"
567604,Once Upon a Deadpool,2018-12-11,"['Comedy', 'Action', 'Adventure']"
332562,A Star Is Born,2018-10-03,"['Music', 'Drama', 'Romance']"
504172,The Mule,2018-12-14,"['Crime', 'Drama']"
504253,I Want to Eat Your Pancreas,2018-09-01,"['Animation', 'Drama', 'Romance']"
460555,Operation Red Sea,2018-02-16,"['Action', 'Thriller', 'War', 'Drama', 'Adventure']"
476292,Maquia: When the Promised Flower Blooms,2018-02-24,"['Animation', 'Fantasy', 'Drama', 'Adventure']"
407451,A Wrinkle in Time,2018-03-08,"['Adventure', 'Science Fiction', 'Family', 'Fantasy']"
455839,Time Trap,2018-06-22,"['Science Fiction', 'Adventure']"
816741,Grey Eyes,2018-05-11,"['Action', 'Science Fiction']"
460019,Truth or Dare,2018-04-12,"['Thriller', 'Horror']"
360920,The Grinch,2018-11-08,"['Animation', 'Family', 'Comedy', 'Fantasy']"
419743,Disobedience,2018-04-24,"['Drama', 'Romance']"
500664,Upgrade,2018-05-31,"['Action', 'Thriller', 'Science Fiction']"
499191,Call Boy,2018-04-06,['Drama']
454983,The Kissing Booth,2018-05-11,"['Romance', 'Comedy']"
375588,Robin Hood,2018-11-03,"['Adventure', 'Action', 'Thriller']"
545742,One Piece: Episode of Skypiea,2018-08-25,"['Animation', 'Action', 'Adventure', 'Comedy']"
465109,The Week Of,2018-04-27,['Comedy']
399402,Hunter Killer,2018-10-19,"['Action', 'Thriller']"
455980,Tag,2018-05-30,"['Comedy', 'Action']"
504891,Secret Love: My Friend's Mom,2018-02-28,['Romance']
417261,Forever My Girl,2018-01-26,"['Romance', 'Drama', 'Music']"
416194,The Quake,2018-08-31,"['Action', 'Drama', 'Thriller']"
466282,To All the Boys I've Loved Before,2018-08-16,"['Comedy', 'Romance']"
363088,Ant-Man and the Wasp,2018-07-04,"['Action', 'Adventure', 'Science Fiction']"
1072435,Un vas d'aigua per a l'Elio,2018-11-10,[]
492336,Deep Blue Sea 2,2018-04-17,"['Action', 'Horror', 'Science Fiction']"
463053,Ibiza,2018-05-25,"['Comedy', 'Romance']"
438799,Overlord,2018-11-01,"['Horror', 'War', 'Science Fiction']"
416494,Status Update,2018-02-09,"['Comedy', 'Fantasy', 'Science Fiction']"
489430,Terrified,2018-05-03,['Horror']
463272,Johnny English Strikes Again,2018-09-13,"['Action', 'Adventure', 'Comedy']"
401561,Mom and Dad,2018-01-19,"['Comedy', 'Horror']"
399174,Isle of Dogs,2018-03-23,"['Adventure', 'Comedy', 'Animation']"
463821,The House with a Clock in Its Walls,2018-09-15,"['Fantasy', 'Family', 'Comedy']"
401478,Death Race: Beyond Anarchy,2018-10-02,"['Action', 'Thriller', 'Science Fiction']"
496704,Tremors: A Cold Day in Hell,2018-05-01,"['Action', 'Adventure', 'Science Fiction']"
400650,Mary Poppins Returns,2018-12-13,"['Fantasy', 'Family', 'Comedy']"
467956,The Professor,2018-05-17,"['Comedy', 'Drama']"
470044,The Hate U Give,2018-10-19,"['Crime', 'Drama']"
299537,Captain Marvel,2019-03-06,"['Action', 'Adventure', 'Science Fiction']"
475557,Joker,2019-10-01,"['Crime', 'Thriller', 'Drama']"
420818,The Lion King,2019-07-12,"['Adventure', 'Drama', 'Family', 'Animation']"
320288,Dark Phoenix,2019-06-05,"['Science Fiction', 'Action', 'Adventure']"
581528,"The Gangster, the Cop, the Devil",2019-05-15,"['Crime', 'Action', 'Thriller']"
474350,It Chapter Two,2019-09-04,['Horror']
299534,Avengers: Endgame,2019-04-24,"['Adventure', 'Science Fiction', 'Action']"
330457,Frozen II,2019-11-20,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']"
505948,I Am Mother,2019-06-07,"['Science Fiction', 'Thriller']"
166428,How to Train Your Dragon: The Hidden World,2019-01-03,"['Animation', 'Family', 'Adventure']"
287947,Shazam!,2019-03-29,"['Action', 'Comedy', 'Fantasy']"
301528,Toy Story 4,2019-06-19,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']"
420817,Aladdin,2019-05-22,"['Adventure', 'Fantasy', 'Romance', 'Family']"
429617,Spider-Man: Far From Home,2019-06-28,"['Action', 'Adventure', 'Science Fiction']"
473033,Uncut Gems,2019-08-30,"['Drama', 'Thriller', 'Crime']"
157433,Pet Sematary,2019-04-04,"['Horror', 'Thriller']"
496243,Parasite,2019-05-30,"['Comedy', 'Thriller', 'Drama']"
458156,John Wick: Chapter 3 - Parabellum,2019-05-15,"['Action', 'Thriller', 'Crime']"
327331,The Dirt,2019-03-22,"['Drama', 'Music', 'History', 'Comedy']"
384018,Fast & Furious Presents: Hobbs & Shaw,2019-08-01,"['Action', 'Adventure', 'Comedy']"
453405,Gemini Man,2019-10-02,"['Science Fiction', 'Action', 'Thriller']"
540901,Hustlers,2019-09-12,"['Drama', 'Comedy', 'Crime']"
531309,Brightburn,2019-05-09,"['Horror', 'Science Fiction', 'Thriller', 'Mystery']"
551115,Penoza: The Final Chapter,2019-11-28,"['Action', 'Crime', 'Thriller', 'Drama']"
699172,Intercourse: Special Sister-In-Law,2019-11-07,['Romance']
504608,Rocketman,2019-05-17,"['Music', 'Drama']"
373571,Godzilla: King of the Monsters,2019-05-29,"['Science Fiction', 'Action']"
399579,Alita: Battle Angel,2019-01-31,"['Action', 'Science Fiction', 'Adventure']"
359724,Ford v Ferrari,2019-11-13,"['Drama', 'Action', 'History']"
398978,The Irishman,2019-11-01,"['Crime', 'Drama', 'History']"
420809,Maleficent: Mistress of Evil,2019-10-16,"['Family', 'Fantasy', 'Adventure', 'Action']"
290859,Terminator: Dark Fate,2019-10-23,"['Science Fiction', 'Action']"
820232,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,2019-03-29,"['Action', 'Animation', 'Fantasy']"
423204,Angel Has Fallen,2019-08-21,"['Action', 'Thriller']"
567609,Ready or Not,2019-08-21,"['Comedy', 'Horror', 'Thriller']"
412117,The Secret Life of Pets 2,2019-05-24,"['Adventure', 'Animation', 'Comedy', 'Family']"
466272,Once Upon a Time... in Hollywood,2019-07-24,"['Comedy', 'Drama', 'Thriller']"
554600,Uri: The Surgical Strike,2019-01-11,"['Action', 'Drama', 'War']"
537915,After,2019-04-11,"['Romance', 'Drama']"
512200,Jumanji: The Next Level,2019-12-04,"['Adventure', 'Comedy', 'Fantasy']"
181812,Star Wars: The Rise of Skywalker,2019-12-18,"['Adventure', 'Action', 'Science Fiction']"
486589,Red Shoes and the Seven Dwarfs,2019-07-25,"['Animation', 'Fantasy', 'Drama', 'Family', 'Comedy', 'Romance']"
331482,Little Women,2019-12-25,"['Drama', 'Romance']"
484641,Anna,2019-06-19,"['Thriller', 'Action']"
504949,The King,2019-10-11,"['Drama', 'History', 'War']"
619264,The Platform,2019-11-08,"['Drama', 'Science Fiction', 'Thriller']"
530385,Midsommar,2019-07-03,"['Horror', 'Drama', 'Mystery']"
521029,Annabelle Comes Home,2019-06-26,['Horror']
505600,Booksmart,2019-05-24,['Comedy']
517764,The Farm,2019-04-19,['Horror']
456740,Hellboy,2019-04-10,"['Fantasy', 'Horror', 'Action', 'Adventure']"
1054116,My Hero Academia: All Might Rising,2019-02-13,"['Animation', 'Action']"
501170,Doctor Sleep,2019-10-30,"['Horror', 'Thriller', 'Fantasy']"
522938,Rambo: Last Blood,2019-09-19,"['Action', 'Thriller', 'Drama']"
554596,No Manches Frida 2,2019-03-15,['Comedy']
480414,The Curse of La Llorona,2019-04-17,['Horror']
625976,It Feels So Good,2019-08-23,['Drama']
433249,IO,2019-01-18,['Science Fiction']
338967,Zombieland: Double Tap,2019-10-09,"['Comedy', 'Horror']"
568160,Weathering with You,2019-06-19,"['Animation', 'Drama', 'Fantasy', 'Romance']"
549053,Last Christmas,2019-11-07,"['Comedy', 'Romance']"
546554,Knives Out,2019-11-27,"['Comedy', 'Crime', 'Mystery']"
506517,My Grandpa is an Alien,2019-03-21,"['Adventure', 'Family', 'Science Fiction']"
450465,Glass,2019-01-16,"['Thriller', 'Drama', 'Science Fiction']"
454640,The Angry Birds Movie 2,2019-08-02,"['Animation', 'Comedy', 'Adventure', 'Family']"
559969,El Camino: A Breaking Bad Movie,2019-10-11,"['Crime', 'Drama', 'Thriller']"
532067,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,2019-08-30,"['Animation', 'Adventure', 'Comedy', 'Fantasy']"
458723,Us,2019-03-14,"['Horror', 'Thriller']"
522162,Midway,2019-11-06,"['Action', 'Drama', 'War', 'History']"
638507,How to Train Your Dragon: Homecoming,2019-12-03,"['Animation', 'Fantasy', 'Adventure', 'Action', 'Family']"
481084,The Addams Family,2019-10-10,"['Family', 'Animation', 'Comedy', 'Fantasy']"
491854,Foxtrot Six,2019-02-21,"['Action', 'Science Fiction']"
